Date,Open,High,Low,Close,Volume,ETF_Open,ETF_High,ETF_Low,ETF_Close,ETF_Volume
2011-02-11,45.443,45.819,45.276,45.7,102387624,23.802,23.95,23.736,23.913,12367485
2011-02-14,45.694,46.038,45.681,45.997,86453965,23.895,23.996,23.886,23.95,5497932
2011-02-15,46.001,46.1,45.788,46.09,78920774,23.905,23.905,23.774,23.858,6796724
2011-02-16,46.193,46.729,46.167,46.502,132504931,23.96,24.024,23.858,23.996,7633787
2011-02-18,45.884,46.039,44.76,44.893,226822552,24.041,24.081,23.941,24.005,5850097
2011-02-22,43.78,44.231,43.251,43.363,242751565,23.681,23.818,23.373,23.418,25136659
2011-02-23,43.367,44.136,43.363,43.877,187108091,23.345,23.383,22.999,23.141,13786413
2011-02-24,44.053,44.2,43.331,43.91,139227855,23.16,23.291,22.965,23.221,12778798
2011-02-25,44.223,44.622,44.157,44.586,105730163,23.335,23.541,23.327,23.514,8777641
2011-02-28,44.971,45.469,44.965,45.232,112123406,23.578,23.674,23.451,23.613,10400558
2011-03-01,45.497,45.553,44.525,44.734,126873419,23.696,23.696,23.145,23.163,16370035
2011-03-02,44.815,45.38,44.618,45.093,167793742,23.198,23.484,23.172,23.303,11166573
2011-03-03,45.774,46.074,45.578,46.046,139053578,23.528,23.678,23.518,23.67,7647175
2011-03-04,46.046,46.14,45.813,46.103,126243026,23.674,23.674,23.345,23.488,8452666
2011-03-07,46.307,46.315,44.99,45.509,152071247,23.541,23.586,23.041,23.186,16714126
2011-03-08,45.436,45.769,45.11,45.559,99239925,23.205,23.48,23.114,23.383,12362930
2011-03-09,45.422,45.431,44.898,45.139,126365146,23.308,23.373,23.141,23.283,13400990
2011-03-10,44.691,44.793,44.169,44.394,141426489,23.019,23.035,22.815,22.847,16893776
2011-03-11,44.185,45.118,44.184,45.078,131125594,22.726,23.028,22.726,22.94,12840860
2011-03-14,45.19,45.651,44.99,45.278,121587212,22.821,22.982,22.698,22.83,10859672
2011-03-15,43.775,44.547,43.552,44.235,200879074,22.171,22.608,22.11,22.493,16802315
2011-03-16,43.776,43.927,41.783,42.261,321588398,22.367,22.447,21.801,21.941,24134711
2011-03-17,43.148,43.492,42.346,42.854,183661658,22.244,22.387,22.134,22.171,12326262
2011-03-18,43.142,43.308,42.26,42.346,209933174,22.466,22.476,22.181,22.209,20723286
2011-03-21,43.046,43.509,42.934,43.452,115188315,22.554,22.716,22.529,22.582,10012378
2011-03-22,43.871,43.877,43.432,43.696,90914326,22.625,22.635,22.52,22.546,10320057
2011-03-23,43.445,43.567,43.023,43.436,103974616,22.494,22.735,22.395,22.672,6543170
2011-03-24,43.778,44.31,43.397,44.179,112801888,22.823,23.053,22.743,23.028,11675723
2011-03-25,44.569,45.085,44.437,45.019,125144508,23.135,23.208,23.053,23.081,4788209
2011-03-28,45.236,45.375,44.877,44.877,86105688,23.172,23.225,23.011,23.028,9273477
2011-03-29,44.503,44.945,44.319,44.945,98204189,22.975,23.198,22.895,23.19,5780147
2011-03-30,44.913,44.933,44.494,44.646,91654832,23.321,23.339,23.233,23.286,6987884
2011-03-31,44.363,44.796,44.319,44.631,76361672,23.255,23.318,23.211,23.247,6968913
2011-04-01,44.962,45.026,43.965,44.126,116578655,23.349,23.404,23.126,23.198,12315801
2011-04-04,44.126,44.13,43.333,43.695,128013527,23.252,23.26,23.028,23.117,6583447
2011-04-05,43.096,43.829,43.03,43.401,134597626,23.108,23.252,23.053,23.081,11123074
2011-04-06,43.725,44.039,43.174,43.291,112097187,23.242,23.286,23.117,23.252,12273678
2011-04-07,43.293,43.596,43.033,43.294,104047515,23.225,23.339,23.072,23.26,10279264
2011-04-08,43.538,43.559,42.765,42.908,105087992,23.349,23.349,23.044,23.126,4924960
2011-04-11,42.842,42.985,42.262,42.364,111197871,23.163,23.217,23.019,23.09,6499711
2011-04-12,42.349,42.739,42.285,42.568,118560905,22.958,23.019,22.823,22.904,9040831
2011-04-13,42.882,43.048,42.582,43.046,96488049,23.019,23.135,22.922,23.044,6139892
2011-04-14,42.855,43.03,42.523,42.57,84067872,22.932,23.028,22.805,23.002,6175813
2011-04-15,42.724,42.727,41.85,41.936,126431215,22.94,23.011,22.823,22.958,11443236
2011-04-18,41.758,42.545,41.0,42.498,170639622,22.716,22.761,22.476,22.753,9914135
2011-04-19,42.677,43.283,42.478,43.267,116689014,22.777,22.815,22.672,22.815,11179677
2011-04-20,44.019,44.277,43.735,43.849,188630738,23.154,23.33,23.135,23.294,10408459
2011-04-21,45.381,45.479,44.633,44.911,210011452,23.484,23.518,23.386,23.499,11492583
2011-04-25,44.887,45.302,44.861,45.208,74101997,23.499,23.546,23.446,23.518,3366404
2011-04-26,45.281,45.46,44.737,44.875,94120468,23.573,23.798,23.537,23.714,8059982
2011-04-27,45.114,45.122,44.449,44.842,99046966,23.77,23.892,23.67,23.855,9002707
2011-04-28,44.336,44.79,44.247,44.405,100571683,23.807,23.892,23.76,23.864,9525319
2011-04-29,44.44,45.327,44.394,44.84,280139206,23.85,23.895,23.781,23.85,8406694
2011-05-02,44.785,44.882,44.244,44.347,123151513,23.974,23.984,23.732,23.76,7521337
2011-05-03,44.555,44.808,44.258,44.59,87368985,23.76,23.815,23.617,23.77,9151946
2011-05-04,44.603,45.055,44.423,44.766,108922776,23.779,23.823,23.537,23.696,12293217
2011-05-05,44.609,44.943,44.317,44.405,93538461,23.634,23.815,23.491,23.573,15065103
2011-05-06,44.802,44.821,44.338,44.392,78084356,23.779,23.901,23.601,23.617,11994350
2011-05-09,44.55,44.72,44.376,44.515,57064697,23.67,23.798,23.582,23.714,4463792
2011-05-10,44.67,44.784,44.392,44.752,79495683,23.789,23.956,23.732,23.929,11491636
2011-05-11,44.713,44.821,44.21,44.466,93163889,23.919,23.974,23.582,23.714,13285869
2011-05-12,44.369,44.452,43.83,44.382,89190397,23.652,23.919,23.518,23.892,12314506
2011-05-13,44.282,44.343,43.586,43.605,90877142,23.815,23.83,23.573,23.601,11444102
2011-05-16,43.438,43.699,42.593,42.682,125320086,23.491,23.609,23.217,23.26,19027193
2011-05-17,42.516,43.048,42.354,43.048,126105977,23.126,23.268,23.002,23.26,26830625
2011-05-18,43.093,43.676,43.03,43.524,93163074,23.277,23.465,23.233,23.429,10063035
2011-05-19,43.801,43.849,43.37,43.609,72674966,23.509,23.528,23.33,23.475,9173927
2011-05-20,43.51,43.663,42.904,42.928,94239446,23.446,23.509,23.286,23.339,15089930
2011-05-23,42.266,43.027,42.186,42.824,106580666,23.019,23.099,22.922,23.011,14136729
2011-05-24,42.961,43.016,42.433,42.541,89743004,23.062,23.072,22.932,22.94,9828069
2011-05-25,42.682,43.356,42.626,43.127,81937417,22.904,23.126,22.866,23.011,13917945
2011-05-26,43.001,43.141,42.83,42.902,62051609,22.975,23.208,22.968,23.163,12579023
2011-05-27,42.875,43.238,42.813,43.21,56764443,23.184,23.281,23.158,23.281,14076576
2011-05-31,43.708,44.545,43.668,44.545,116196483,23.479,23.596,23.361,23.596,11965717
2011-06-01,44.708,45.094,44.137,44.246,154338759,23.537,23.617,23.09,23.108,18643249
2011-06-02,44.379,44.563,44.092,44.325,94459350,23.135,23.217,23.019,23.126,8686052
2011-06-03,43.947,44.223,43.797,43.982,87320278,22.857,23.002,22.753,22.777,12083829
2011-06-06,44.27,44.442,43.262,43.291,128587248,22.753,22.831,22.59,22.609,8103403
2011-06-07,43.303,43.309,42.503,42.521,147655387,22.683,22.737,22.53,22.538,9875606
2011-06-08,42.516,42.875,42.345,42.546,92985601,22.449,22.512,22.325,22.387,11205082
2011-06-09,42.68,42.73,42.356,42.452,76679412,22.395,22.495,22.332,22.404,5980050
2011-06-10,42.337,42.472,41.686,41.735,120988800,22.325,22.349,22.072,22.091,12229429
2011-06-13,41.901,42.043,41.628,41.827,91873734,22.11,22.216,22.03,22.11,13078993
2011-06-14,42.266,42.677,42.172,42.573,93150072,22.306,22.449,22.278,22.387,10223047
2011-06-15,42.182,42.298,41.605,41.843,110395909,22.171,22.278,21.92,21.965,18569491
2011-06-16,41.849,42.091,40.764,41.641,141495642,21.947,22.063,21.75,21.911,6312727
2011-06-17,42.143,42.164,40.899,41.013,171474094,22.144,22.162,21.84,21.893,22276897
2011-06-20,40.634,40.687,39.763,40.381,178379402,21.807,22.038,21.797,21.975,9745972
2011-06-21,40.536,41.721,40.366,41.658,137379006,22.091,22.414,21.994,22.368,16015191
2011-06-22,41.621,42.12,41.286,41.312,108730070,22.244,22.378,22.19,22.209,12323671
2011-06-23,40.844,42.476,40.739,42.418,155729276,21.939,22.378,21.884,22.359,8733462
2011-06-24,42.453,42.665,41.631,41.793,122605730,22.287,22.297,21.947,21.975,13132456
2011-06-27,41.956,42.758,41.908,42.521,94613258,22.02,22.387,21.956,22.269,13379787
2011-06-28,42.72,43.115,42.701,42.934,81863228,22.332,22.555,22.315,22.547,9000289
2011-06-29,43.052,43.076,42.501,42.776,98306133,22.626,22.727,22.495,22.727,6655867
2011-06-30,42.827,43.046,42.624,42.985,90013064,22.822,23.037,22.794,23.013,10160756
2011-07-01,43.021,43.989,42.798,43.96,122640579,23.038,23.425,22.971,23.39,12788324
2011-07-05,43.922,44.799,43.862,44.749,98925488,23.372,23.461,23.316,23.425,5532737
2011-07-06,44.692,45.346,44.399,45.046,123826128,23.417,23.578,23.326,23.533,7547088
2011-07-07,45.437,45.845,45.334,45.744,111209088,23.683,23.871,23.667,23.821,14527997
2011-07-08,45.273,46.103,45.102,46.064,136477568,23.597,23.702,23.461,23.702,7980430
2011-07-11,45.651,46.071,45.184,45.334,123360936,23.442,23.56,23.229,23.308,13055621
2011-07-12,45.271,45.806,44.646,45.302,125760005,23.237,23.316,23.075,23.101,10528666
2011-07-13,45.889,46.103,45.639,45.848,108946852,23.22,23.399,23.083,23.158,6231556
2011-07-14,46.218,46.308,45.634,45.815,119636953,23.202,23.353,22.869,22.961,12004675
2011-07-15,46.229,46.742,45.996,46.73,134729826,23.184,23.237,23.038,23.211,11474873
2011-07-18,46.798,47.98,46.779,47.868,159233208,23.093,23.22,22.925,23.129,9359043
2011-07-19,48.397,48.491,47.808,48.259,223877469,23.353,23.692,23.334,23.683,9699295
2011-07-20,50.72,50.747,49.433,49.548,262089246,23.861,23.861,23.569,23.613,4408479
2011-07-21,49.563,49.951,49.164,49.598,146676261,23.606,23.827,23.461,23.72,12524424
2011-07-22,49.729,50.59,49.657,50.367,143511789,23.702,23.972,23.683,23.926,4541085
2011-07-25,49.967,51.224,49.895,51.034,164189669,23.728,23.991,23.674,23.861,6591965
2011-07-26,51.224,51.803,51.182,51.659,132729065,23.88,24.069,23.845,23.973,5376716
2011-07-27,51.266,51.566,50.219,50.276,183392773,23.728,23.747,23.291,23.334,15035117
2011-07-28,50.152,50.84,49.703,50.176,165501080,23.306,23.559,23.218,23.296,11954388
2011-07-29,49.627,50.605,49.174,50.006,176122513,23.082,23.361,22.931,23.108,18310949
2011-08-01,50.968,51.161,50.249,50.808,170311809,23.39,23.47,22.825,23.093,13398897
2011-08-02,50.947,50.954,49.732,49.805,178043558,22.958,23.082,22.578,22.606,23590111
2011-08-03,50.083,50.397,48.951,50.273,204282731,22.618,22.907,22.315,22.841,24049961
2011-08-04,49.845,50.114,48.325,48.328,241636354,22.574,22.618,21.884,21.92,37629965
2011-08-05,48.651,49.111,46.432,47.846,335646044,22.063,22.171,21.141,21.788,36676072
2011-08-08,46.28,47.096,45.209,45.232,318020359,21.122,21.475,20.562,20.562,39647330
2011-08-09,46.33,47.974,45.462,47.897,301440424,20.829,21.508,20.253,21.499,46683671
2011-08-10,47.512,47.98,46.422,46.575,244802300,21.079,21.302,20.606,20.656,38249900
2011-08-11,47.452,48.081,46.706,47.855,206716645,20.973,21.724,20.855,21.447,35285486
2011-08-12,48.459,48.614,47.924,48.278,147400799,21.715,21.75,21.392,21.598,16288861
2011-08-15,48.62,49.301,48.418,49.1,128218830,21.759,22.012,21.661,22.004,23562267
2011-08-16,48.854,49.096,48.16,48.725,139019116,21.797,21.984,21.527,21.821,22595469
2011-08-17,48.967,49.241,48.407,48.719,122825663,21.807,22.004,21.499,21.724,24096518
2011-08-18,47.472,47.722,46.279,46.877,237102519,21.107,21.113,20.461,20.666,34560737
2011-08-19,46.323,46.999,45.588,45.592,216219314,20.399,20.775,20.123,20.168,38722038
2011-08-22,46.697,46.726,45.475,45.645,149071936,20.58,20.622,20.194,20.272,16336000
2011-08-23,46.141,47.849,45.718,47.844,182939544,20.414,21.034,20.347,21.016,10824891
2011-08-24,47.826,48.532,47.459,48.176,163242890,21.026,21.26,20.846,21.205,13094477
2011-08-25,46.743,48.081,46.742,47.858,242767964,21.205,21.302,20.829,20.9,22823906
2011-08-26,47.534,49.15,47.485,49.123,178673726,20.846,21.373,20.597,21.311,13528115
2011-08-29,49.709,50.135,49.687,49.939,112854433,21.527,21.857,21.517,21.849,18545363
2011-08-30,49.72,50.179,49.459,49.941,116360732,21.807,22.055,21.642,21.939,13926115
2011-08-31,50.07,50.211,48.902,49.282,145657843,22.055,22.21,21.702,21.882,6493410
2011-09-01,49.42,49.604,48.758,48.795,95695032,21.929,22.099,21.633,21.642,12643371
2011-09-02,48.017,48.407,47.617,47.901,122378780,21.28,21.386,21.071,21.169,7386924
2011-09-06,47.01,48.706,46.93,48.628,141829851,20.692,21.097,20.594,21.051,12766215
2011-09-07,49.356,49.378,48.919,49.168,97469791,21.364,21.599,21.311,21.599,12013602
2011-09-08,48.973,49.766,48.961,49.193,115834547,21.518,21.809,21.438,21.491,6411542
2011-09-09,49.191,49.433,48.025,48.341,157483238,21.33,21.447,20.924,21.033,18434147
2011-09-12,47.831,48.778,47.626,48.656,130245831,20.82,21.295,20.792,21.286,12566330
2011-09-13,48.938,49.459,48.695,49.254,122789824,21.382,21.599,21.24,21.537,10309712
2011-09-14,49.563,50.226,49.4,49.856,148981888,21.698,22.102,21.438,21.859,18773453
2011-09-15,50.145,50.413,49.931,50.322,115696168,22.072,22.253,21.902,22.209,8535787
2011-09-16,50.714,51.288,50.588,51.288,194047962,22.257,22.453,22.228,22.453,11151347
2011-09-19,50.828,52.918,50.611,52.714,229042385,22.138,22.489,21.987,22.399,5865423
2011-09-20,53.191,54.15,52.658,52.947,215933121,22.525,22.733,22.327,22.343,27518130
2011-09-21,53.75,53.988,52.762,52.779,168477126,22.434,22.606,22.005,22.014,24565853
2011-09-22,51.353,52.483,50.801,51.456,269774087,21.438,21.644,21.051,21.33,45871222
2011-09-23,51.257,52.088,51.206,51.776,152263430,21.25,21.634,21.176,21.574,29036167
2011-09-26,51.237,51.735,50.112,51.631,226515830,21.671,21.886,21.311,21.842,22816109
2011-09-27,52.373,52.409,50.974,51.129,176027843,22.219,22.453,21.997,22.12,24412904
2011-09-28,51.284,51.703,50.776,50.843,119722770,22.165,22.327,21.79,21.809,13716334
2011-09-29,51.478,51.508,49.459,50.017,181445267,22.12,22.212,21.418,21.761,21909178
2011-09-30,49.576,49.802,48.815,48.831,152700185,21.475,21.655,21.184,21.211,18533733
2011-10-03,48.709,49.004,47.789,47.973,186284083,21.043,21.356,20.71,20.737,26188517
2011-10-04,48.011,48.894,45.364,47.704,343735715,20.511,21.167,20.315,21.158,18886555
2011-10-05,47.108,48.64,46.141,48.44,219177331,21.112,21.634,20.943,21.599,14730187
2011-10-06,47.774,49.275,47.615,48.328,226333493,21.556,21.932,21.428,21.922,11867843
2011-10-07,48.121,48.375,47.189,47.356,149312946,21.949,22.066,21.706,21.842,5089092
2011-10-10,48.559,49.793,48.434,49.793,122947396,22.084,22.534,22.084,22.517,8977440
2011-10-11,50.274,51.633,50.135,51.262,168665435,22.434,22.669,22.382,22.614,11984940
2011-10-12,52.174,52.409,51.243,51.505,173321900,22.794,22.958,22.714,22.714,10695143
2011-10-13,51.87,52.304,51.591,52.304,118153365,22.698,22.983,22.641,22.967,6956027
2011-10-14,53.402,54.043,53.181,54.043,159450387,23.279,23.407,23.173,23.371,12798043
2011-10-17,53.968,54.645,53.264,53.786,190991217,23.324,23.333,22.903,23.002,7087302
2011-10-18,53.988,54.402,53.27,54.075,240888318,22.94,23.342,22.723,23.209,7442093
2011-10-19,51.411,52.302,50.943,51.05,307564028,23.072,23.118,22.714,22.759,13623203
2011-10-20,51.224,51.27,50.487,50.623,153130629,22.751,22.776,22.382,22.659,5476069
2011-10-21,51.008,51.114,50.04,50.311,172906566,22.912,23.063,22.776,22.948,10894729
2011-10-24,50.723,52.059,50.635,51.964,139963135,23.028,23.38,22.983,23.306,10564221
2011-10-25,51.873,52.065,50.889,50.939,119901221,23.244,23.252,22.875,22.94,9015340
2011-10-26,51.478,51.553,50.347,51.301,127051612,23.155,23.164,22.614,23.035,8338563
2011-10-27,52.229,52.378,51.465,51.826,137831561,23.596,23.871,23.416,23.72,11034693
2011-10-28,51.608,52.04,51.547,51.858,89898816,23.621,23.853,23.596,23.828,6982531
2011-10-31,51.494,52.418,51.359,51.838,107509269,23.52,23.656,23.368,23.377,3240428
2011-11-01,50.905,51.161,50.357,50.776,148177380,22.813,22.983,22.688,22.733,7598338
2011-11-02,51.245,51.28,50.599,50.893,91325063,23.019,23.108,22.838,23.011,5084969
2011-11-03,51.131,51.658,50.629,51.618,123096729,23.261,23.586,22.992,23.559,6521224
2011-11-04,51.528,51.663,51.116,51.256,84118437,23.383,23.49,23.194,23.419,3283245
2011-11-07,51.214,51.224,50.728,51.189,75203074,23.397,23.586,23.164,23.559,7100736
2011-11-08,51.508,52.248,51.423,52.023,111450134,23.738,23.853,23.494,23.828,5109424
2011-11-09,50.842,51.339,50.489,50.621,155503300,23.371,23.416,22.94,23.002,11564600
2011-11-10,50.856,50.869,48.939,49.334,207622351,23.289,23.296,22.875,23.072,6371583
2011-11-11,49.529,49.777,48.697,49.254,182195095,23.289,23.586,23.279,23.513,5494338
2011-11-14,49.187,49.337,48.432,48.57,120687460,23.459,23.568,23.271,23.333,3627990
2011-11-15,48.768,49.88,48.592,49.796,120066631,23.296,23.728,23.289,23.648,6049806
2011-11-16,49.873,50.092,49.217,49.274,97180914,23.459,23.674,23.252,23.296,9725283
2011-11-17,49.167,49.249,48.086,48.333,133785074,23.235,23.252,22.659,22.846,8399296
2011-11-18,48.524,48.663,48.009,48.017,103705732,22.83,22.875,22.632,22.659,5434971
2011-11-21,47.413,47.597,46.86,47.258,124808869,22.399,22.425,22.058,22.264,10472369
2011-11-22,47.547,48.398,47.503,48.217,114021111,22.219,22.343,22.048,22.228,5110407
2011-11-23,47.985,48.131,46.984,46.998,119387777,22.048,22.094,21.698,21.698,13947713
2011-11-25,47.151,47.532,46.528,46.56,71048015,21.671,21.895,21.583,21.583,5850893
2011-11-28,47.685,48.244,47.426,48.168,96542787,22.129,22.319,22.12,22.282,6131122
2011-11-29,48.101,48.515,47.409,47.794,104755245,22.309,22.453,22.12,22.174,5301728
2011-11-30,48.793,48.957,48.445,48.945,113089269,22.761,23.048,22.698,22.996,11245600
2011-12-01,48.977,49.817,48.762,49.678,106954755,22.967,23.2,22.967,23.155,6132080
2011-12-02,49.973,50.409,49.763,49.905,105667860,23.327,23.392,23.101,23.138,4809053
2011-12-05,50.39,50.763,49.994,50.328,99583616,23.459,23.568,23.279,23.397,5136848
2011-12-06,50.27,50.535,49.864,50.065,79031632,23.401,23.507,23.291,23.392,4498962
2011-12-07,49.905,50.064,49.53,49.828,84948476,23.299,23.507,23.101,23.401,3945699
2011-12-08,50.133,50.649,49.973,50.028,104844659,23.282,23.437,23.013,23.046,7583386
2011-12-09,50.291,50.463,50.077,50.407,82753983,23.111,23.454,23.092,23.411,6878407
2011-12-12,50.158,50.446,49.874,50.179,83412983,23.173,23.209,22.94,23.108,34544003
2011-12-13,50.309,50.635,49.573,49.793,94404265,23.264,23.345,22.822,22.895,13049476
2011-12-14,49.522,49.608,48.366,48.689,113224348,22.847,22.866,22.461,22.541,9950471
2011-12-15,49.09,49.143,48.447,48.53,71442867,22.768,22.784,22.471,22.481,6896545
2011-12-16,48.712,49.194,48.607,48.793,117455858,22.623,22.831,22.489,22.551,21820828
2011-12-19,48.98,49.285,48.725,48.947,65393948,22.623,22.679,22.264,22.334,11246474
2011-12-20,49.624,50.725,49.594,50.707,93898733,22.632,22.994,22.632,22.969,8529394
2011-12-21,50.778,50.88,50.202,50.767,73046809,22.804,22.804,22.327,22.588,8120667
2011-12-22,50.842,51.113,50.725,51.041,56284285,22.659,22.847,22.659,22.847,3619149
2011-12-23,51.184,51.683,51.161,51.649,75114441,22.847,23.074,22.847,23.074,4961459
2011-12-27,51.63,52.39,51.612,52.062,73888680,23.03,23.185,23.013,23.111,2683256
2011-12-28,52.108,52.282,51.397,51.566,63708896,23.111,23.12,22.814,22.876,4366984
2011-12-29,51.64,51.948,51.289,51.88,59990650,22.923,23.083,22.885,23.046,6523488
2011-12-30,51.671,52.028,51.67,51.865,50136156,23.024,23.125,22.98,22.98,3320977
2012-01-03,52.488,52.827,52.378,52.663,84271282,23.355,23.49,23.282,23.299,26579538
2012-01-04,52.516,53.105,52.414,52.946,72548556,23.291,23.411,23.166,23.365,3780442
2012-01-05,53.14,53.599,52.849,53.534,75572081,23.336,23.483,23.229,23.437,7484465
2012-01-06,53.757,54.138,53.687,54.094,88773291,23.454,23.498,23.336,23.444,5526363
2012-01-09,54.491,54.778,53.959,54.008,109831110,23.526,23.545,23.345,23.411,2894947
2012-01-10,54.541,54.553,53.978,54.2,72006166,23.634,23.679,23.49,23.49,4400267
2012-01-11,54.124,54.148,53.696,54.113,59991538,23.444,23.624,23.427,23.563,3163395
2012-01-12,54.08,54.154,53.624,53.963,59288947,23.643,23.697,23.483,23.679,5389398
2012-01-13,53.749,53.843,53.613,53.763,63044768,23.536,23.573,23.374,23.545,4285902
2012-01-17,54.323,54.551,54.163,54.386,67711941,23.715,23.818,23.6,23.652,4518138
2012-01-18,54.676,54.999,54.593,54.951,77112610,23.715,24.025,23.707,23.998,6712319
2012-01-19,55.09,55.24,54.62,54.778,72924928,24.14,24.223,24.094,24.168,6047644
2012-01-20,54.744,54.746,53.754,53.824,115317280,24.122,24.231,24.112,24.195,14361196
2012-01-23,54.122,54.868,54.083,54.734,85258042,24.24,24.402,24.122,24.275,32147464
2012-01-24,54.441,54.441,53.728,53.838,151563229,24.168,24.303,24.14,24.259,4919347
2012-01-25,58.195,58.197,56.826,57.201,267182941,24.482,24.519,24.231,24.447,19865444
2012-01-26,57.43,57.472,56.75,56.942,90359283,24.529,24.558,24.187,24.283,9651054
2012-01-27,56.889,57.435,56.831,57.28,83585001,24.195,24.349,24.195,24.283,9149670
2012-01-30,57.079,58.13,57.036,58.012,105670407,24.102,24.393,24.059,24.358,8526388
2012-01-31,58.365,58.682,58.02,58.459,109287526,24.503,24.522,24.265,24.403,5683033
2012-02-01,58.705,58.78,58.339,58.42,75172830,24.637,24.755,24.548,24.647,7214196
2012-02-02,58.383,58.548,58.139,58.283,52069108,24.708,24.811,24.647,24.69,5258136
2012-02-03,58.563,58.908,58.34,58.866,79960558,24.917,25.071,24.872,25.027,5841845
2012-02-06,58.701,59.546,58.676,59.416,69602482,24.952,25.053,24.89,25.035,5510764
2012-02-07,59.583,60.157,59.495,60.04,88094362,25.027,25.159,24.908,25.097,8183548
2012-02-08,60.252,61.058,60.15,61.045,113627149,25.152,25.279,25.071,25.251,9819493
2012-02-09,61.564,63.614,61.539,63.158,246303027,25.367,25.532,25.289,25.495,10507914
2012-02-10,62.881,63.726,62.565,63.189,175945151,25.315,25.358,25.215,25.306,4584256
2012-02-13,63.997,64.521,63.658,64.365,144163163,25.469,25.522,25.322,25.469,9328952
2012-02-14,64.608,65.257,64.289,65.242,128562424,25.44,25.532,25.306,25.513,4704746
2012-02-15,65.855,67.397,63.633,63.733,419648021,25.647,25.793,25.332,25.377,8757394
2012-02-16,62.943,64.658,62.319,64.314,263308348,25.349,25.773,25.34,25.748,11129777
2012-02-17,64.429,65.026,64.071,64.303,149304893,25.81,25.829,25.656,25.748,7288558
2012-02-21,64.935,65.932,64.559,65.932,168601389,25.793,25.974,25.702,25.856,10767124
2012-02-22,65.706,66.016,65.191,65.701,134675490,25.82,25.882,25.711,25.766,6104294
2012-02-23,65.963,66.314,65.248,66.129,158353395,25.721,25.91,25.594,25.865,4354867
2012-02-24,66.529,66.965,66.418,66.902,115772790,25.956,26.063,25.946,26.019,4369323
2012-02-27,66.733,67.682,66.113,67.331,152490708,25.891,26.135,25.757,26.063,5552194
2012-02-28,67.61,68.565,67.342,68.565,167187636,26.071,26.252,26.037,26.252,11198800
2012-02-29,69.318,70.129,68.602,69.466,265334683,26.258,26.376,26.04,26.139,11581724
2012-03-01,70.179,70.204,68.994,69.724,190434717,26.252,26.334,26.153,26.291,10718866
2012-03-02,69.723,70.024,69.477,69.818,120139889,26.285,26.356,26.184,26.256,9731457
2012-03-05,69.852,70.111,67.362,68.277,225402056,26.227,26.272,25.927,26.028,8026434
2012-03-06,67.1,68.345,66.106,67.905,225692077,25.775,25.831,25.631,25.775,12777139
2012-03-07,68.708,68.871,67.017,67.962,182629048,25.858,26.003,25.848,25.966,5997044
2012-03-08,68.507,69.536,68.145,69.408,143803822,26.112,26.285,26.047,26.23,5740155
2012-03-09,69.72,70.145,69.552,69.817,116715832,26.266,26.374,26.256,26.347,4797772
2012-03-12,70.306,70.69,70.049,70.69,113583532,26.308,26.405,26.252,26.379,5019530
2012-03-13,71.4,72.761,71.169,72.75,192666483,26.546,26.898,26.511,26.898,21059387
2012-03-14,74.022,76.162,73.687,75.502,395690066,26.917,27.117,26.827,26.999,10268063
2012-03-15,76.792,76.838,74.092,74.987,323412488,27.111,27.139,26.958,27.074,8169349
2012-03-16,74.876,75.454,74.019,74.989,230214534,27.136,27.145,27.018,27.062,7212526
2012-03-19,76.627,77.064,75.436,76.977,251339192,27.117,27.325,27.052,27.261,7318581
2012-03-20,76.765,77.721,74.532,77.601,227754910,27.127,27.27,27.027,27.236,6311280
2012-03-21,77.187,78.073,77.017,77.159,179612258,27.279,27.399,27.216,27.226,9743827
2012-03-22,76.553,77.412,76.264,76.753,174059708,27.088,27.236,27.062,27.161,8283614
2012-03-23,76.898,77.067,76.12,76.334,120050525,27.197,27.197,27.018,27.161,6643166
2012-03-26,76.81,77.753,76.23,77.731,166049661,27.342,27.568,27.279,27.559,13456792
2012-03-27,77.628,78.922,77.613,78.692,169120783,27.588,27.662,27.533,27.549,7108312
2012-03-28,79.191,79.584,78.157,79.095,182651334,27.549,27.652,27.315,27.452,7165164
2012-03-29,78.476,78.957,77.764,78.099,169337333,27.306,27.435,27.197,27.399,6334507
2012-03-30,77.961,78.189,76.574,76.779,203713476,27.488,27.516,27.235,27.315,8122374
2012-04-02,77.066,79.242,76.886,79.225,166688516,27.306,27.643,27.252,27.607,18116469
2012-04-03,80.333,80.962,79.72,80.591,232462865,27.669,27.732,27.442,27.588,7481754
2012-04-04,79.957,80.151,79.015,79.952,159628517,27.361,27.38,27.088,27.261,10168696
2012-04-05,80.292,81.275,79.832,81.099,141675996,27.17,27.352,27.145,27.325,3781474
2012-04-09,80.185,81.941,80.075,81.477,152048347,26.99,27.27,26.97,27.136,6363834
2012-04-10,81.952,82.472,80.167,80.48,247839768,27.145,27.252,26.691,26.755,15869435
2012-04-11,81.473,81.559,79.827,80.193,194150180,26.97,27.043,26.843,26.908,10275598
2012-04-12,80.038,80.85,79.463,79.753,171199452,26.97,27.27,26.944,27.243,10013767
2012-04-13,79.926,80.001,77.287,77.507,239666018,27.17,27.17,26.79,26.817,11626834
2012-04-16,78.125,78.153,74.051,74.292,292895119,26.97,26.98,26.492,26.538,22877465
2012-04-17,74.139,78.116,73.238,78.08,285907107,26.626,27.161,26.617,27.117,11338321
